EstadoCivil;Curso;QualificacaoAnterior;QualificacaoAnteriorGrau;Nacionalidade;NotaAdmissao;NecessidadesEspeciais;Devedor;MensalidadesEmDia;Genero;Bolsista;International;UnidadesCurriculares1SemestreCreditado;UnidadesCurriculares1SemestreInscrito;UnidadesCurriculares1SemestreAvaliacoes;UnidadesCurriculares1SemestreAprovado;UnidadesCurriculares1SemestreGrau;UnidadesCurriculares1SemestreSemAvaliacoes;UnidadesCurriculares2SemestreCreditado;UnidadesCurriculares2SemestreInscrito;UnidadesCurriculares2SemestreAvaliacoes;UnidadesCurriculares2SemestreAprovado;UnidadesCurriculares2SemestreGrau;UnidadesCurriculares2SemestreSemAvaliacoes;TaxaDesemprego;TaxaInflacao;PIB;Target
Divorciado;Serviço Social (prestação nocturna);Ensino Secundário;160;Português;97;0;0;1;Feminino;1;0;0;6;9;6;1,13333E+16;0;0;6;6;6;1,13333E+16;0;15,5;2,8;-4,06;Graduado
Solteiro;Enfermagem;Ensino Secundário;110;Português;130;0;1;0;Feminino;0;0;0;7;12;4;13,7;0;0;7;7;0;0;0;16,2;0,3;-0,92;Desistente
Solteiro;Serviço Social (prestação nocturna);Ensino Superior - Licenciatura (1º Ciclo);140;Português;148;0;0;1;Feminino;0;0;7;11;11;11;1,37273E+16;0;4;8;8;8;14,75;0;12,4;0,5;1,79;Graduado
Casado;Gestão;Ensino Superior - Licenciatura;130;Português;103,4;0;0;1;Feminino;0;0;4;7;9;7;11,75;0;3;8;12;7;1,11429E+16;0;12,7;3,7;-1,7;Desistente
Solteiro;Jornalismo e Comunicação;Ensino Secundário;132;Português;127,1;0;0;1;Masculino;0;0;0;6;9;6;1,23333E+16;0;0;6;11;5;13;0;7,6;2,6;0,32;Graduado
Solteiro;Jornalismo e Comunicação;Ensino Secundário;139;Português;124;0;0;1;Feminino;1;0;0;6;6;6;14;0;0;6;7;6;1,38571E+16;0;15,5;2,8;-4,06;Desistente
Solteiro;Gestão de Publicidade e Marketing;Ensino Secundário;135;Português;121,4;0;0;1;Masculino;0;0;0;5;7;4;11,5;0;0;5;6;4;11,75;0;9,4;-0,8;-3,12;Graduado
Solteiro;Gestão;Ensino Secundário;117;Português;118,1;0;0;1;Masculino;0;0;0;5;6;5;11,2;0;0;5;5;5;13,2;0;12,4;0,5;1,79;Graduado
Solteiro;Enfermagem;Ensino Secundário;137;Português;121,3;0;0;1;Masculino;1;0;0;8;8;7;15,07;0;0;8;8;7;15,07;0;10,8;1,4;1,74;Graduado
Solteiro;Engenharia Informática;Ensino Secundário;144;Português;119,5;0;0;1;Masculino;0;0;0;5;6;1;10;0;0;5;7;1;12;0;10,8;1,4;1,74;Desistente
Solteiro;Gestão (presencial noturno);Ensino Secundário;130;Português;115,2;0;0;1;Masculino;0;0;0;5;5;4;12;0;0;5;6;5;1,26667E+16;0;12,4;0,5;1,79;Matriculado
Solteiro;Gestão de Publicidade e Marketing;Ensino Secundário;140;Português;130,2;0;0;1;Masculino;0;0;0;6;11;4;13;0;0;6;11;4;12,6;0;12,7;3,7;-1,7;Graduado
Solteiro;Turismo;Ensino Secundário;130;Português;130;0;0;1;Masculino;0;0;0;6;7;4;11;0;0;6;7;3;11,25;0;16,2;0,3;-0,92;Desistente
Solteiro;Serviço Social;Ensino Secundário;130;Português;126,9;0;0;1;Feminino;0;0;0;6;8;6;1,35714E+16;0;0;6;11;5;1,21667E+16;0;9,4;-0,8;-3,12;Graduado
Solteiro;Design de Comunicação;Ensino Secundário;152;Mexicano;168,5;0;0;1;Masculino;0;1;0;6;7;5;14,6;0;0;6;6;5;14,2;0;16,2;0,3;-0,92;Graduado
Divorciado;Enfermagem;Ensino Secundário;133,1;Português;130;0;1;1;Feminino;0;0;0;7;13;3;1,18333E+16;0;0;7;14;2;10;0;16,2;0,3;-0,92;Desistente
Solteiro;Higiene Oral;Ensino Secundário;140;Português;122,8;0;0;1;Feminino;1;0;0;7;11;7;12625;0;0;8;11;8;125125;0;12,7;3,7;-1,7;Graduado
Separado Judicialmente;Enfermagem;Ensino Secundário;133,1;Português;110;0;0;1;Feminino;0;0;0;7;12;4;11,5;0;0;7;14;3;1,23333E+16;0;16,2;0,3;-0,92;Desistente
Solteiro;Enfermagem Veterinária;Ensino Secundário;140;Português;127,1;0;0;1;Feminino;0;0;0;5;8;4;13,25;1;0;5;10;4;10,5;0;12,7;3,7;-1,7;Graduado
Solteiro;Enfermagem;Ensino Secundário;133,1;Português;108,5;0;0;1;Feminino;0;0;0;7;9;7;1260625;0;0;8;12;6;11,9;0;12,4;0,5;1,79;Graduado
Solteiro;Enfermagem Veterinária;Curso Técnico Superior Profissional;140;Português;138,2;0;1;0;Feminino;0;0;7;10;15;8;13,75;0;4;9;17;5;13,2;0;8,9;1,4;3,51;Desistente
Solteiro;Enfermagem;Ensino Secundário;133,1;Português;96;0;0;1;Feminino;0;0;0;7;10;6;1,35983E+16;0;0;8;11;6;1,19333E+16;0;11,1;0,6;2,02;Matriculado
Solteiro;Serviço Social;Ensino Secundário;135;Português;124,5;0;0;1;Feminino;1;0;0;6;11;5;1,11429E+16;0;0;6;8;6;1,22857E+16;0;16,2;0,3;-0,92;Graduado
Casado;Enfermagem;Ensino Superior - Licenciatura;120;Português;120;0;0;1;Feminino;0;0;7;11;11;11;12,7;0;6;10;12;10;1,29682E+15;0;13,9;-0,3;0,79;Matriculado
Solteiro;Gestão;Ensino Secundário;140;Português;132,3;0;0;1;Feminino;0;0;0;5;9;1;10;0;0;5;10;1;11;0;7,6;2,6;0,32;Desistente
Solteiro;Turismo;Ensino Secundário;128;Português;120,7;0;1;1;Feminino;0;0;0;6;8;6;1,16667E+16;0;0;6;10;4;11,5;0;13,9;-0,3;0,79;Graduado
Solteiro;Gestão de Publicidade e Marketing;Ensino Secundário;141;Português;132,6;0;0;1;Feminino;1;0;0;6;8;6;14;0;0;6;7;6;1,31429E+16;0;11,1;0,6;2,02;Graduado
Solteiro;Equincultura;Ensino Superior - Licenciatura;140;Português;140;0;0;1;Feminino;0;0;0;5;9;0;0;4;0;5;9;0;0;3;10,8;1,4;1,74;Desistente
Solteiro;Enfermagem;Ensino Secundário;139;Português;124,5;0;0;1;Feminino;0;0;0;8;9;7;1,20414E+15;0;0;8;9;7;1,20414E+15;0;10,8;1,4;1,74;Graduado
Solteiro;Design de Animação e Multimédia;Ensino Secundário;142;Português;142;0;0;1;Feminino;1;0;0;0;0;0;0;0;0;0;0;0;0;0;13,9;-0,3;0,79;Graduado
Solteiro;Turismo;Ensino Superior - Licenciatura (1º Ciclo);130;Português;130;0;0;1;Feminino;0;0;12;13;14;13;1,37692E+15;0;9;12;16;12;1,45833E+16;0;13,9;-0,3;0,79;Graduado
Casado;Agronomia;Ensino Secundário;130;Português;144;0;0;1;Feminino;0;0;13;18;20;18;1,54444E+16;0;11;13;13;13;1,53077E+16;0;15,5;2,8;-4,06;Graduado
Solteiro;Ensino Básico;Ensino Secundário;125;Português;128,5;0;0;1;Feminino;0;0;0;7;9;6;11,5;0;0;7;8;7;1,27143E+16;0;13,9;-0,3;0,79;Matriculado
Solteiro;Design de Comunicação;Ensino Superior - Licenciatura;140;Português;140;0;0;0;Feminino;0;0;0;3;3;2;10;0;0;6;0;0;0;0;10,8;1,4;1,74;Desistente
Solteiro;Ensino Básico;Ensino Secundário;120;Português;113,9;0;0;1;Feminino;0;0;0;6;8;4;12,25;0;0;6;13;3;1,03333E+16;0;12,7;3,7;-1,7;Desistente
Solteiro;Serviço Social;Ensino Secundário;147;Português;137,2;0;0;0;Feminino;0;0;0;6;6;6;14,5;0;0;6;6;6;1,51667E+16;0;10,8;1,4;1,74;Graduado
Solteiro;Enfermagem Veterinária;Ensino Superior - Licenciatura (1º Ciclo);140;Português;140;0;0;1;Feminino;0;0;0;6;7;6;1,55714E+16;0;0;6;8;6;16375;0;12,4;0,5;1,79;Graduado
Solteiro;Equincultura;Ensino Secundário;161;Português;152,3;0;0;1;Feminino;0;0;0;6;7;6;1,55714E+16;0;0;6;7;6;1,47143E+16;0;11,1;0,6;2,02;Graduado
Casado;Serviço Social (prestação nocturna);Ensino Básico (3º Ciclo);133,1;Português;112,5;0;0;1;Feminino;0;0;0;6;8;5;13,8;0;0;6;7;6;1,21667E+16;0;9,4;-0,8;-3,12;Graduado
Casado;Gestão;Ensino Secundário;150;Português;101;0;1;0;Feminino;0;0;0;5;8;3;1,06667E+16;0;0;5;14;2;14,8;0;10,8;1,4;1,74;Desistente
Solteiro;Serviço Social;Ensino Secundário;113;Português;112,3;0;1;1;Feminino;1;0;0;6;8;5;11,6;0;0;6;8;4;11,75;0;8,9;1,4;3,51;Graduado
Solteiro;Serviço Social;Ensino Secundário;140;Português;114;0;0;0;Feminino;0;0;0;6;11;1;13;0;0;6;12;0;0;0;9,4;-0,8;-3,12;Desistente
Solteiro;Gestão;Ensino Superior - Licenciatura;130;Português;130;0;0;1;Feminino;0;0;0;5;9;3;12;0;0;5;11;4;13625;0;10,8;1,4;1,74;Graduado
Solteiro;Enfermagem;Ensino Secundário;120;Português;121,5;0;1;1;Feminino;0;0;11;14;14;12;1,23333E+16;2;11;14;14;12;1,23333E+16;2;7,6;2,6;0,32;Graduado
Casado;Agronomia;Ensino Básico (3º Ciclo);133,1;Português;120;0;1;1;Feminino;0;0;0;6;10;6;12875;0;0;6;12;6;12,9;0;16,2;0,3;-0,92;Matriculado
Solteiro;Serviço Social (prestação nocturna);Ensino Superior - Licenciatura;130;Português;130;0;0;0;Feminino;0;0;0;6;12;1;11;0;0;6;0;0;0;0;12,7;3,7;-1,7;Desistente
Casado;Agronomia;Ensino Secundário;120;Português;125,7;0;1;0;Feminino;0;0;0;6;10;4;12,25;0;0;6;13;4;10,5;0;8,9;1,4;3,51;Desistente
Solteiro;Higiene Oral;Ensino Secundário;140;Português;128;0;0;0;Feminino;0;0;0;7;7;0;0;7;0;8;8;0;0;7;10,8;1,4;1,74;Desistente
Solteiro;Serviço Social;Ensino Secundário;123;Português;113,2;0;0;1;Feminino;1;0;0;6;11;4;10,75;0;0;6;13;5;11,5;0;15,5;2,8;-4,06;Matriculado
Divorciado;Enfermagem;Ensino Básico (3º Ciclo);133,1;Português;120;0;0;1;Feminino;1;0;0;8;9;8;13,63;1;0;8;9;8;13,63;1;9,4;-0,8;-3,12;Graduado
Solteiro;Gestão de Publicidade e Marketing;Ensino Secundário;130;Português;117,8;0;0;1;Feminino;0;0;0;5;8;3;13;0;0;5;7;4;11,5;1;7,6;2,6;0,32;Graduado
Solteiro;Enfermagem;Ensino Secundário;126;Português;121,3;0;0;1;Feminino;1;0;0;7;9;6;1,35333E+16;0;0;7;7;7;1,22286E+16;0;12,4;0,5;1,79;Matriculado
Solteiro;Enfermagem;Ensino Secundário;176;Português;169,7;0;0;1;Feminino;1;0;0;7;7;7;16,9;0;0;8;9;8;1,63778E+15;0;16,2;0,3;-0,92;Graduado
Solteiro;Serviço Social;Ensino Secundário;124;Português;117,7;0;0;1;Feminino;0;0;0;6;10;5;12;0;0;6;11;4;12;0;16,2;0,3;-0,92;Graduado
Solteiro;Serviço Social (prestação nocturna);Curso de Especialização Tecnológica;120;Português;121,8;0;0;1;Feminino;0;0;3;6;6;6;12,5;0;2;6;7;6;1,32857E+16;0;12,4;0,5;1,79;Graduado
Solteiro;Enfermagem;Ensino Secundário;140;Português;128,3;0;0;1;Feminino;0;0;0;8;8;7;1,27643E+16;0;0;8;8;7;1,27643E+16;0;10,8;1,4;1,74;Graduado
Solteiro;Gestão;Ensino Secundário;143;Português;132,2;0;0;1;Feminino;1;0;0;5;8;5;13,75;0;0;5;6;5;1,21667E+16;0;13,9;-0,3;0,79;Graduado
Solteiro;Design de Animação e Multimédia;Ensino Secundário;136;Português;134,3;0;1;1;Feminino;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12,4;0,5;1,79;Desistente
Solteiro;Enfermagem;Ensino Secundário;132;Português;123,4;0;0;1;Feminino;1;0;0;7;7;7;1,46043E+16;0;0;8;9;8;1,56833E+15;0;11,1;0,6;2,02;Graduado
Casado;Gestão (presencial noturno);Ensino Básico (3º Ciclo);133,1;Português;121,7;0;1;0;Feminino;0;0;0;5;7;0;0;0;0;5;7;0;0;0;16,2;0,3;-0,92;Desistente
Casado;Serviço Social (prestação nocturna);Ensino Básico (3º Ciclo);100;Português;130;0;1;1;Feminino;1;0;0;6;9;5;1,38333E+16;0;0;6;7;6;12,5;0;9,4;-0,8;-3,12;Graduado
Solteiro;Enfermagem;Ensino Secundário;137;Português;126,5;0;0;1;Feminino;1;0;0;8;8;8;1357625;0;0;8;8;8;1357625;0;9,4;-0,8;-3,12;Graduado
Solteiro;Serviço Social;Ensino Secundário;153;Português;159,7;0;0;1;Feminino;1;0;0;6;7;6;1,51429E+16;0;0;6;6;6;1,58333E+16;0;12,7;3,7;-1,7;Graduado
Solteiro;Gestão;Ensino Secundário;160;Português;151,3;0;0;1;Feminino;0;0;0;5;8;3;1,06667E+16;0;0;5;8;5;11,6;0;7,6;2,6;0,32;Graduado
Solteiro;Serviço Social;Ensino Secundário;145;Português;138;0;0;1;Feminino;0;0;0;6;11;5;11,2;0;0;6;6;6;12;0;9,4;-0,8;-3,12;Graduado
Solteiro;Enfermagem;Ensino Secundário;137;Português;126,5;0;0;1;Feminino;0;0;0;8;8;8;1376375;0;0;8;8;8;1376375;0;9,4;-0,8;-3,12;Graduado
Solteiro;Enfermagem Veterinária;Curso Técnico Superior Profissional;140;Português;140;0;1;1;Feminino;0;0;7;9;10;8;13,25;0;4;9;14;5;12,2;0;8,9;1,4;3,51;Matriculado
Solteiro;Serviço Social;Ensino Secundário;120;Português;112,3;0;0;1;Feminino;1;0;0;6;10;5;1,07143E+16;0;0;6;10;5;12,2;0;12,7;3,7;-1,7;Graduado
Solteiro;Serviço Social;Ensino Secundário;122;Português;127,3;0;1;1;Feminino;0;0;0;6;6;6;1,21667E+16;0;0;6;7;6;1,16667E+16;0;9,4;-0,8;-3,12;Graduado
Solteiro;Enfermagem;Ensino Superior - Licenciatura;130;Português;130;0;0;1;Feminino;0;0;1;7;8;6;1,43571E+16;0;1;7;8;6;1,43571E+16;0;7,6;2,6;0,32;Graduado
Solteiro;Jornalismo e Comunicação;Ensino Secundário;133,1;Português;115;0;0;1;Feminino;0;0;0;6;6;6;1,28333E+16;0;0;6;6;6;1,26667E+16;0;16,2;0,3;-0,92;Graduado
Solteiro;Enfermagem;Ensino Secundário;150;Português;131,5;0;0;1;Feminino;0;0;0;8;8;7;1,39257E+16;0;0;8;8;7;1,39257E+16;0;10,8;1,4;1,74;Graduado
Solteiro;Gestão (presencial noturno);Ensino Secundário;133,1;Português;125,7;0;0;1;Feminino;0;0;0;5;9;2;12;0;0;5;9;3;11;0;10,8;1,4;1,74;Desistente
Solteiro;Enfermagem;Ensino Secundário;141;Português;126,8;0;0;1;Feminino;0;0;0;7;7;7;1,34429E+15;0;0;8;9;8;1,37444E+16;0;16,2;0,3;-0,92;Graduado
Solteiro;Engenharia Informática;Ensino Secundário;146;Português;132,4;0;0;1;Masculino;0;0;0;5;5;1;16;0;0;5;5;0;0;0;9,4;-0,8;-3,12;Desistente
Solteiro;Agronomia;Curso de Especialização Tecnológica;150;Português;150;0;0;1;Masculino;0;0;0;6;8;6;13125;0;0;6;10;6;13,2;0;16,2;0,3;-0,92;Graduado
Solteiro;Gestão de Publicidade e Marketing;Ensino Secundário;133,1;Português;95;0;0;1;Masculino;0;0;0;6;7;0;0;0;0;6;6;0;0;0;15,5;2,8;-4,06;Desistente
Solteiro;Gestão (presencial noturno);Ensino Secundário;120;Português;128,2;0;0;0;Masculino;0;0;5;9;9;5;11,4;0;4;4;4;4;11;0;10,8;1,4;1,74;Desistente
Casado;Equincultura;Ensino Secundário;150;Português;130;0;0;0;Masculino;0;0;0;4;12;2;11;2;0;5;9;3;1,16667E+16;0;9,4;-0,8;-3,12;Desistente
Solteiro;Engenharia Informática;Ensino Básico (3º Ciclo);133,1;Português;100;0;0;1;Masculino;0;0;0;5;13;1;11;0;0;5;11;1;10;0;13,9;-0,3;0,79;Matriculado
Solteiro;Enfermagem Veterinária;Curso de Especialização Tecnológica;140;Português;159,9;0;0;1;Feminino;0;0;2;6;14;5;1,36667E+16;0;2;6;10;5;13;0;16,2;0,3;-0,92;Graduado
Casado;Gestão (presencial noturno);Ensino Secundário;140;Português;100;0;0;0;Feminino;0;0;2;6;10;4;11,75;0;0;5;6;1;10;0;12,7;3,7;-1,7;Desistente
Casado;Ensino Básico;Ensino Secundário;133,1;Português;116,5;0;0;1;Feminino;0;0;0;7;11;1;10;0;0;7;7;1;13;0;16,2;0,3;-0,92;Desistente
Solteiro;Serviço Social;Ensino Secundário;128;Português;120;0;0;1;Feminino;1;0;0;6;8;6;13,5;0;0;6;9;6;1,28333E+16;0;11,1;0,6;2,02;Graduado
Solteiro;Serviço Social;Ensino Secundário;117;Português;117;0;1;1;Feminino;0;0;0;6;0;0;0;0;0;6;0;0;0;0;12,4;0,5;1,79;Desistente
Solteiro;Gestão de Publicidade e Marketing;Curso Técnico Superior Profissional;140;Português;140;0;1;1;Feminino;0;0;0;6;12;1;12;0;0;6;11;1;11;0;8,9;1,4;3,51;Matriculado
Solteiro;Ensino Básico;Ensino Secundário;124;Português;118,1;0;0;0;Feminino;0;0;0;6;11;3;13;0;0;6;10;5;11,8;0;9,4;-0,8;-3,12;Desistente
Solteiro;Turismo;Ensino Secundário;158;Português;153,5;0;0;1;Feminino;0;0;0;6;7;6;1,48333E+16;0;0;6;6;6;16;0;11,1;0,6;2,02;Graduado
Solteiro;Jornalismo e Comunicação;Ensino Secundário;137;Português;127,9;0;0;1;Feminino;0;0;0;6;6;6;1,18333E+16;0;0;6;7;6;1,28571E+16;0;15,5;2,8;-4,06;Graduado
Solteiro;Gestão de Publicidade e Marketing;Ensino Secundário;123;Português;118,8;1;0;1;Feminino;1;0;0;6;10;5;12;0;0;6;11;5;1,23333E+16;0;11,1;0,6;2,02;Graduado
Solteiro;Serviço Social;Ensino Secundário;126;Português;126,7;0;0;1;Feminino;0;0;0;6;11;4;12,75;0;0;6;7;6;1,13333E+16;0;7,6;2,6;0,32;Graduado
Solteiro;Enfermagem Veterinária;Ensino Secundário;170;Português;170;0;0;1;Feminino;0;0;0;5;5;0;0;5;0;5;7;4;14,75;1;12,7;3,7;-1,7;Matriculado
Divorciado;Equincultura;Ensino Secundário;133,1;Português;110;0;0;1;Feminino;1;0;0;6;7;0;0;0;0;6;16;1;10;0;11,1;0,6;2,02;Desistente
Solteiro;Serviço Social;Ensino Secundário;115;Português;115;0;0;1;Feminino;0;0;0;6;6;6;12;0;0;6;7;6;1,28571E+16;0;11,1;0,6;2,02;Graduado
Solteiro;Higiene Oral;Ensino Secundário;132;Português;119;0;0;1;Feminino;0;0;0;7;9;7;1,16778E+16;0;0;8;8;8;13,8;0;12,7;3,7;-1,7;Graduado
Solteiro;Enfermagem;Ensino Secundário;132;Português;121,8;0;0;1;Feminino;1;0;0;8;8;7;13,6;0;0;8;8;7;13,6;0;12,7;3,7;-1,7;Graduado
Solteiro;Enfermagem Veterinária;Ensino Secundário;143;Português;133,4;0;0;1;Feminino;0;0;0;6;7;6;16;0;0;6;8;6;15875;0;12,4;0,5;1,79;Graduado
Solteiro;Serviço Social;Ensino Secundário;137;Português;131,4;0;0;1;Feminino;0;0;0;6;9;5;11,8;0;0;6;7;6;11,5;0;7,6;2,6;0,32;Graduado
Solteiro;Engenharia Informática;Ensino Secundário;130;Português;135;0;1;1;Masculino;0;0;0;5;5;0;0;0;2;6;7;2;14;0;13,9;-0,3;0,79;Desistente
Solteiro;Jornalismo e Comunicação;Ensino Secundário;121;Português;122,8;0;0;1;Masculino;0;0;0;6;0;0;0;0;0;6;0;0;0;0;12,4;0,5;1,79;Desistente
Casado;Ensino Básico;Ensino Secundário;130;Português;140;0;1;1;Feminino;1;0;0;6;7;6;1,61429E+16;0;0;6;10;6;16,2;0;9,4;-0,8;-3,12;Graduado
Solteiro;Enfermagem;Ensino Secundário;135;Português;125,3;0;0;1;Feminino;1;0;0;8;8;7;1,17857E+16;0;0;8;8;7;1,17857E+16;0;12,7;3,7;-1,7;Graduado
Solteiro;Enfermagem;Ensino Secundário;137;Português;126,3;0;0;1;Feminino;1;0;0;8;8;8;1342375;0;0;8;8;8;1342375;0;9,4;-0,8;-3,12;Graduado
Solteiro;Gestão de Publicidade e Marketing;Ensino Secundário;100;Português;100;0;0;1;Feminino;0;0;0;6;8;6;12,5;0;0;6;10;5;1,41667E+16;0;11,1;0,6;2,02;Graduado
Solteiro;Enfermagem;Ensino Secundário;127;Português;121,3;0;0;1;Feminino;1;0;0;8;8;7;1,24643E+16;0;0;8;8;7;1,24643E+16;0;10,8;1,4;1,74;Graduado
Solteiro;Gestão (presencial noturno);Ensino Secundário;140;Português;135;0;1;1;Feminino;0;0;6;11;18;8;12375;0;3;9;15;5;12,6;0;8,9;1,4;3,51;Matriculado
Solteiro;Gestão de Publicidade e Marketing;Ensino Secundário;140;Português;120;0;0;1;Feminino;0;0;0;6;8;1;10;0;0;6;9;0;0;0;10,8;1,4;1,74;Desistente
Solteiro;Jornalismo e Comunicação;Ensino Secundário;121;Português;113,7;0;0;1;Feminino;0;0;0;6;8;5;12,6;0;0;6;10;6;1,24286E+16;0;15,5;2,8;-4,06;Matriculado
Solteiro;Gestão;Ensino Secundário;131;Português;129,7;0;0;1;Feminino;0;0;0;5;5;5;12,6;0;0;5;6;4;12,4;0;16,2;0,3;-0,92;Graduado
Casado;Gestão;Ensino Secundário;151;Português;132,1;0;0;1;Feminino;0;0;0;5;7;2;10;0;0;5;6;4;12;0;7,6;2,6;0,32;Desistente
Casado;Ensino Básico;Ensino Secundário;130;Português;120,3;0;0;1;Feminino;0;0;0;7;7;0;0;0;0;6;0;0;0;0;8,9;1,4;3,51;Desistente
Solteiro;Gestão (presencial noturno);Ensino Superior - Licenciatura (1º Ciclo);120;Português;120;0;0;1;Feminino;0;0;0;5;7;5;11,6;0;0;5;8;5;1,23333E+16;0;12,4;0,5;1,79;Graduado
Solteiro;Turismo;Ensino Secundário;136;Português;123,1;0;0;1;Feminino;0;0;0;6;8;6;1,21667E+16;0;0;6;6;6;13,5;0;11,1;0,6;2,02;Graduado
Solteiro;Gestão de Publicidade e Marketing;Ensino Secundário;125;Português;119,4;0;0;1;Feminino;0;0;0;6;10;4;13,6;0;0;6;7;5;1,26667E+16;0;11,1;0,6;2,02;Graduado
Casado;Gestão;Ensino Secundário;133,1;Português;140;0;0;0;Feminino;0;0;0;5;8;4;12,5;1;0;5;8;5;11,8;0;9,4;-0,8;-3,12;Desistente
Solteiro;Serviço Social (prestação nocturna);Ensino Secundário;133,1;Português;116,5;0;0;1;Masculino;1;0;0;6;6;4;12,25;0;0;6;10;4;11,5;0;12,4;0,5;1,79;Matriculado
Solteiro;Serviço Social;Ensino Secundário;120;Português;113;0;0;1;Feminino;1;0;0;6;7;6;1,17143E+16;0;0;6;8;6;12625;0;13,9;-0,3;0,79;Graduado
Solteiro;Jornalismo e Comunicação;Ensino Secundário;143;Italiano;133,9;0;0;1;Masculino;1;1;0;6;7;6;13,5;0;0;6;7;6;13;0;16,2;0,3;-0,92;Graduado
Solteiro;Enfermagem;Ensino Secundário;133,1;Português;115,5;0;0;1;Masculino;1;0;0;8;8;7;1,30243E+16;0;0;8;8;7;1,30243E+16;0;10,8;1,4;1,74;Graduado
Solteiro;Turismo;Ensino Secundário;121;Português;116,5;0;0;0;Masculino;0;0;0;6;12;0;0;0;0;6;0;0;0;0;9,4;-0,8;-3,12;Desistente
Solteiro;Engenharia Informática;Ensino Secundário;168;Português;171,2;0;0;1;Masculino;1;0;0;5;6;5;1,73333E+16;0;0;5;8;5;1,85714E+16;0;12,4;0,5;1,79;Graduado
Solteiro;Gestão de Publicidade e Marketing;Ensino Secundário;124;Português;119,1;0;0;1;Masculino;1;0;0;5;7;4;11;0;0;5;7;4;11,5;0;9,4;-0,8;-3,12;Graduado
Solteiro;Ensino Básico;Ensino Secundário;127;Português;121,1;0;0;1;Masculino;0;0;0;7;10;6;1,36667E+16;0;0;7;9;6;12,5;0;12,4;0,5;1,79;Desistente
Solteiro;Design de Comunicação;Ensino Secundário;129;Português;132,9;0;0;1;Masculino;1;0;0;6;9;6;11375;0;0;6;6;5;13,8;0;7,6;2,6;0,32;Matriculado
Solteiro;Serviço Social;Ensino Secundário;137;Português;132,8;0;0;1;Masculino;0;0;0;6;6;6;1,28333E+16;0;0;6;8;6;1,18333E+16;0;10,8;1,4;1,74;Graduado
Solteiro;Jornalismo e Comunicação;Ensino Secundário;120;Português;126,7;0;0;1;Masculino;0;0;0;6;9;5;12,6;0;0;6;11;4;11,5;0;7,6;2,6;0,32;Graduado
Solteiro;Enfermagem;Ensino Secundário;110;Português;105,8;0;0;1;Masculino;0;0;0;7;8;6;1,43333E+16;0;0;8;9;7;1,37714E+16;0;11,1;0,6;2,02;Graduado
Solteiro;Engenharia Informática;Ensino Secundário;120;Português;117,2;0;0;1;Masculino;1;0;0;5;8;4;13,5;0;0;6;10;6;13625;0;11,1;0,6;2,02;Matriculado
Solteiro;Enfermagem;Ensino Secundário;143;Português;140;0;0;1;Masculino;0;0;0;8;8;7;1,42857E+16;0;0;8;8;7;1,42857E+16;0;12,7;3,7;-1,7;Graduado
Solteiro;Agronomia;Curso de Especialização Tecnológica;120;Português;120;0;0;1;Masculino;0;0;2;6;15;3;11,75;0;0;6;12;2;10;0;13,9;-0,3;0,79;Desistente
Solteiro;Engenharia Informática;Ensino Secundário;124;Italiano;119,5;0;0;1;Masculino;0;1;0;5;5;5;14,8;0;0;5;5;5;17,6;0;8,9;1,4;3,51;Graduado
Casado;Agronomia;Ensino Secundário;168;Português;153,9;0;1;0;Masculino;0;0;0;6;7;0;0;0;0;6;0;0;0;0;12,4;0,5;1,79;Desistente
Casado;Serviço Social (prestação nocturna);Ensino Básico (3º Ciclo);133,1;Português;130;0;0;1;Masculino;0;0;0;6;14;1;10;0;0;5;5;0;0;0;16,2;0,3;-0,92;Desistente
Solteiro;Gestão de Publicidade e Marketing;Ensino Secundário;150;Português;107;0;0;1;Masculino;0;0;0;5;5;0;0;0;0;5;5;0;0;0;7,6;2,6;0,32;Desistente
Solteiro;Enfermagem;Ensino Secundário;140;Português;132,8;0;0;1;Masculino;0;0;0;7;10;4;12,6;0;0;7;9;5;12,38;0;12,4;0,5;1,79;Desistente
Solteiro;Gestão (presencial noturno);Ensino Secundário;145;Português;127,5;0;0;1;Masculino;0;0;0;5;9;5;1,24286E+16;1;0;5;7;5;11,8;0;7,6;2,6;0,32;Graduado
Solteiro;Turismo;Ensino Secundário;118;Português;123,3;0;0;1;Masculino;0;0;0;6;10;4;10;0;0;6;11;3;12;0;9,4;-0,8;-3,12;Matriculado
Solteiro;Gestão;Ensino Secundário;123;Português;122;0;0;1;Masculino;0;0;0;5;7;3;1,23333E+16;0;0;5;5;0;0;0;8,9;1,4;3,51;Desistente
Solteiro;Turismo;Ensino Secundário;120;Português;114,8;0;0;0;Masculino;0;0;0;6;0;0;0;0;0;6;0;0;0;0;8,9;1,4;3,51;Desistente
Solteiro;Design de Animação e Multimédia;Curso de Especialização Tecnológica;140;Português;140;0;1;1;Masculino;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15,5;2,8;-4,06;Graduado
Solteiro;Gestão de Publicidade e Marketing;Ensino Secundário;126;Português;111;0;1;1;Masculino;0;0;5;11;12;10;12,1;0;2;8;9;8;1,33333E+16;0;11,1;0,6;2,02;Graduado
Solteiro;Jornalismo e Comunicação;Ensino Secundário;137;Português;133,2;0;0;1;Feminino;1;0;0;6;7;6;1,47143E+16;0;0;6;6;6;15;0;13,9;-0,3;0,79;Graduado
